TransactionID,AccountID,TransactionDate,TransactionType,Amount,Channel,Country
458,883,2025-05-30,Withdrawal,99309.66,Branch,North Korea
459,1904,2026-05-27,Deposit,12895.17,Branch,Iran
460,628,2025-11-29,Transfer,29873.43,Branch,Singapore
461,374,2025-09-01,Transfer,99832.3,Branch,UAE
462,1175,2026-02-05,Deposit,62385.18,Online,Afghanistan
463,1323,2026-05-06,Withdrawal,99563.02,ATM,Singapore
464,1333,2026-03-12,Deposit,3017.1,Branch,Syria
465,476,2025-09-04,Transfer,23305.76,Online,Canada
466,277,2025-10-12,Withdrawal,23011.61,Mobile,India
467,1363,2026-01-26,Withdrawal,10231.05,ATM,Afghanistan
468,289,2025-12-13,Withdrawal,62060.79,Branch,USA
469,75,2026-03-16,Withdrawal,78987.7,Mobile,Canada
470,150,2024-02-21,Deposit,4363.38,Mobile,Afghanistan
471,997,2024-02-18,Transfer,99336.8,Mobile,Afghanistan
472,1160,2026-06-03,Transfer,68957.18,Mobile,UK
473,1640,2025-09-29,Deposit,21770.96,Branch,UAE
474,1606,2025-07-14,Deposit,34240.36,ATM,India
475,1095,2025-06-03,Deposit,90350.44,Mobile,UK
476,1333,2024-04-06,Transfer,18507.8,Mobile,Iran
477,199,2025-07-02,Transfer,21439.75,ATM,India
478,1406,2026-02-25,Withdrawal,51096.4,Branch,Syria
479,1549,2025-09-01,Transfer,60818.05,Online,North Korea
480,1720,2024-08-15,Withdrawal,37167.74,Mobile,Iran
481,1399,2025-04-29,Withdrawal,91825.39,Mobile,India
482,1030,2026-05-02,Deposit,18059.08,Branch,Singapore
483,211,2025-09-12,Deposit,29855.8,ATM,Germany
484,1749,2024-07-14,Deposit,98873.13,ATM,India
485,400,2025-02-05,Withdrawal,24014.51,Online,UK
486,619,2025-04-29,Deposit,10695.73,Online,Syria
487,1849,2024-11-06,Withdrawal,84722.45,Branch,Iran
488,1010,2025-02-19,Deposit,57620.55,Branch,USA
489,927,2024-10-23,Transfer,18961.93,ATM,UK
490,1606,2026-05-09,Transfer,98529.45,ATM,USA
491,1268,2024-01-17,Deposit,12402.81,ATM,North Korea
492,1255,2026-02-06,Transfer,48256.76,Online,Germany
493,1840,2025-10-22,Transfer,42369.47,Branch,Canada
494,469,2024-11-12,Withdrawal,46119.01,Branch,UAE
495,791,2025-02-19,Transfer,6969.96,Online,Syria
496,1268,2025-09-16,Deposit,95095.75,Branch,North Korea
497,1969,2024-08-28,Withdrawal,30584.31,Online,Iran
498,1729,2026-02-02,Deposit,24915.7,Online,Iran
499,428,2024-09-05,Withdrawal,88386.72,ATM,USA
500,1427,2025-09-08,Withdrawal,30080.5,ATM,Iran
501,1690,2024-12-08,Withdrawal,60102.98,Online,Canada
502,1812,2026-02-13,Transfer,12233.88,Mobile,USA
503,1636,2026-01-15,Withdrawal,54648.64,Mobile,UAE
504,1027,2025-05-20,Withdrawal,34795.39,Branch,USA
505,621,2024-11-18,Deposit,6218.9,Branch,USA
506,867,2024-12-19,Withdrawal,62257.4,Mobile,India
507,1090,2024-02-01,Deposit,28418.16,Branch,Singapore
508,593,2025-05-31,Deposit,32969.79,Branch,Syria
509,442,2025-03-08,Withdrawal,49198.0,Mobile,Singapore
510,116,2025-11-30,Deposit,7438.62,Branch,Singapore
511,524,2025-04-11,Transfer,76495.63,ATM,Singapore
512,1722,2024-04-19,Transfer,95722.72,Mobile,India
513,1644,2025-03-29,Deposit,551.6,Mobile,Afghanistan
514,1593,2026-04-26,Deposit,18765.22,ATM,Iran
515,1599,2026-06-01,Deposit,92379.74,ATM,UAE
516,1388,2025-03-30,Withdrawal,87848.68,Online,Germany
517,500,2025-11-28,Deposit,58423.36,ATM,Iran
518,552,2025-06-27,Transfer,77319.02,Online,Afghanistan
519,558,2024-10-30,Withdrawal,86600.22,ATM,India
520,1146,2025-03-09,Deposit,61274.78,ATM,Singapore
521,562,2025-11-13,Withdrawal,37925.29,Online,UK
522,384,2025-07-04,Deposit,42152.34,Branch,USA
523,1786,2025-03-30,Withdrawal,34167.15,Online,North Korea
524,1829,2025-04-10,Transfer,73438.18,Branch,Singapore
525,1023,2024-06-08,Withdrawal,54135.61,ATM,Syria
526,394,2024-04-22,Transfer,16456.68,Branch,North Korea
527,424,2026-06-03,Transfer,29726.3,Mobile,Syria
528,1970,2024-12-01,Deposit,51909.09,Branch,Canada
529,196,2024-04-05,Deposit,60749.85,Online,Singapore
530,751,2026-03-20,Deposit,23077.22,Branch,USA
531,315,2026-03-23,Deposit,35839.16,Online,UAE
532,1807,2026-02-07,Withdrawal,9564.94,Branch,North Korea
533,1854,2026-02-21,Withdrawal,78143.56,Mobile,Singapore
534,308,2024-07-12,Deposit,31062.68,ATM,Afghanistan
535,832,2024-04-11,Deposit,83564.08,Online,UAE
536,75,2026-02-23,Withdrawal,77177.45,ATM,Afghanistan
537,987,2024-10-11,Deposit,1488.32,Online,Canada
538,1166,2026-05-16,Transfer,22186.22,Branch,Germany
539,1760,2025-03-13,Deposit,16723.37,Mobile,Afghanistan
540,1563,2025-05-03,Transfer,59188.17,Online,USA
541,1749,2024-09-29,Withdrawal,2098.54,Online,North Korea
542,420,2024-07-08,Transfer,462.34,Branch,Afghanistan
543,656,2026-02-22,Deposit,46502.07,Online,Syria
544,1385,2024-07-09,Deposit,86150.82,ATM,Germany
545,675,2024-10-11,Deposit,98973.74,Branch,Afghanistan
546,1944,2026-01-29,Transfer,46199.22,Mobile,UK
547,529,2025-01-12,Deposit,80573.44,ATM,UAE
548,208,2024-07-02,Transfer,78365.68,ATM,North Korea
549,477,2024-12-22,Transfer,12609.16,ATM,Iran
550,902,2024-12-12,Withdrawal,7176.07,Mobile,Syria
551,1706,2024-01-03,Deposit,63102.83,Online,Syria
552,1330,2025-01-23,Transfer,88891.73,Branch,India
553,723,2025-09-16,Transfer,31142.89,Mobile,Iran
554,819,2024-11-08,Deposit,17040.16,Branch,Singapore
555,722,2025-08-04,Withdrawal,31666.32,Mobile,Singapore
556,643,2024-03-17,Transfer,60369.8,Online,Canada
557,934,2025-08-03,Transfer,55023.95,Branch,Syria
558,1801,2024-02-10,Deposit,10045.68,Mobile,Iran
559,956,2024-09-11,Transfer,64070.79,ATM,UAE
560,264,2026-03-15,Deposit,29147.17,Online,North Korea
561,1821,2024-03-17,Deposit,11037.81,Branch,Germany
562,1663,2025-10-08,Transfer,28191.89,Online,North Korea
563,727,2026-06-08,Withdrawal,99140.44,Online,Singapore
564,1355,2025-03-21,Deposit,76152.69,Branch,Iran
565,1596,2026-01-12,Deposit,52187.11,Online,Canada
566,1449,2025-07-31,Deposit,55719.53,Branch,Iran
567,898,2025-01-02,Withdrawal,53335.05,Mobile,India
568,1792,2025-08-31,Withdrawal,23794.61,Mobile,USA
569,1069,2024-01-12,Transfer,23182.03,Branch,UK
570,1706,2024-05-14,Transfer,52420.36,Online,UAE
571,1983,2025-07-07,Transfer,33432.66,Online,UAE
572,1115,2024-09-06,Withdrawal,93163.82,Mobile,Germany
573,165,2025-08-30,Deposit,11810.93,Mobile,Iran
574,934,2025-09-18,Deposit,57697.89,Online,UAE
575,898,2024-08-08,Transfer,53460.56,Mobile,UK
576,1685,2026-01-01,Transfer,76134.07,Online,UAE
577,1188,2024-07-26,Deposit,4017.82,Branch,Afghanistan
578,1033,2024-09-18,Withdrawal,77913.51,ATM,UAE
579,321,2026-02-16,Transfer,80053.15,Branch,Germany
580,1333,2024-12-04,Transfer,65311.34,ATM,USA
581,1902,2025-05-05,Withdrawal,12390.81,Online,Canada
582,1306,2025-08-19,Transfer,13259.65,Online,USA
583,1829,2025-10-24,Deposit,90290.82,Online,USA
584,584,2026-01-10,Transfer,61649.72,ATM,Iran
585,1093,2025-01-16,Transfer,46139.14,Branch,North Korea
586,1457,2025-09-03,Deposit,48308.68,Mobile,Afghanistan
587,1515,2025-07-25,Deposit,19335.45,Branch,India
588,1911,2025-01-18,Withdrawal,54652.55,Mobile,Singapore
589,692,2025-11-24,Deposit,46578.11,Branch,North Korea
590,192,2024-10-31,Withdrawal,31654.05,ATM,Canada
591,266,2026-02-17,Transfer,54387.01,Branch,Afghanistan
592,533,2026-04-28,Withdrawal,12117.71,Online,USA
593,1823,2025-06-14,Transfer,20164.55,Branch,UK
594,1241,2024-06-18,Transfer,9990.45,Branch,UK
595,135,2024-09-01,Withdrawal,29758.55,Mobile,Germany
596,1431,2026-02-17,Deposit,178.42,ATM,Iran
597,1948,2024-05-28,Withdrawal,4588.38,Mobile,UK
598,1496,2025-11-02,Transfer,42721.2,Mobile,Afghanistan
599,243,2025-06-21,Deposit,58839.11,ATM,Singapore
600,1662,2026-01-13,Withdrawal,67469.24,Branch,Afghanistan
601,1441,2024-12-26,Deposit,31256.69,Online,UAE
602,641,2026-03-22,Withdrawal,21407.26,Online,Germany
603,1350,2026-01-08,Transfer,41399.24,Mobile,India
604,250,2024-02-24,Withdrawal,92410.49,Branch,Germany
605,1561,2025-11-01,Withdrawal,29785.97,Mobile,USA
606,197,2025-08-27,Withdrawal,21721.31,ATM,North Korea
607,326,2025-03-08,Transfer,70821.5,Branch,North Korea
608,438,2024-06-10,Deposit,32748.18,Mobile,UAE
609,903,2026-01-11,Withdrawal,79107.62,ATM,UAE
610,1140,2025-03-08,Deposit,74912.05,Online,North Korea
611,1227,2024-02-13,Deposit,65022.26,Mobile,North Korea
612,1651,2025-06-18,Transfer,58453.41,Online,North Korea
613,1155,2025-01-06,Withdrawal,77152.44,Online,Syria
614,1784,2024-05-06,Withdrawal,35603.47,ATM,Canada
615,1709,2026-04-26,Withdrawal,10389.64,ATM,Germany
616,636,2024-10-28,Deposit,43336.4,Online,UK
617,617,2025-01-15,Deposit,81405.65,Online,Syria
618,1218,2025-11-17,Transfer,64783.19,Online,Canada
619,234,2025-05-03,Withdrawal,5335.26,Branch,Iran
620,1519,2024-07-10,Deposit,94119.84,Mobile,UAE
621,1439,2024-12-24,Transfer,57051.18,Branch,UAE
622,630,2024-07-07,Transfer,87280.64,Online,Iran
623,1037,2025-04-13,Transfer,66910.19,ATM,North Korea
624,795,2025-11-17,Deposit,2156.41,ATM,USA
625,901,2025-10-10,Deposit,45177.45,Mobile,Singapore
626,698,2024-02-26,Deposit,39099.18,Online,Germany
627,1609,2024-02-11,Transfer,62778.07,Online,Canada
628,1886,2025-01-29,Deposit,87582.71,ATM,USA
629,829,2024-07-13,Withdrawal,61494.08,Branch,North Korea
630,1683,2026-05-26,Withdrawal,42820.81,Branch,Afghanistan
631,1366,2024-07-18,Deposit,52810.51,Online,Syria
632,1268,2024-02-18,Deposit,3690.28,ATM,USA
633,91,2024-08-24,Deposit,88101.21,Online,North Korea
634,416,2024-07-28,Transfer,90828.17,ATM,Germany
635,1204,2025-03-09,Transfer,56181.25,Online,USA
636,739,2025-06-20,Transfer,35116.52,ATM,Syria
637,444,2026-01-03,Withdrawal,3597.84,Online,Iran
638,869,2025-04-03,Deposit,19335.41,Mobile,Iran
639,1902,2024-11-10,Deposit,53371.23,Mobile,USA
640,766,2026-01-11,Withdrawal,36361.42,Online,UAE
641,1913,2026-05-26,Deposit,55719.01,Branch,Iran
642,1350,2026-06-02,Transfer,10913.01,Branch,UK
643,1999,2025-07-19,Withdrawal,36872.06,Branch,Syria
644,86,2024-04-08,Withdrawal,45446.75,Branch,UAE
645,123,2025-02-06,Deposit,56583.77,Online,Singapore
646,1983,2026-01-05,Transfer,8397.99,Online,USA
647,1796,2025-10-18,Withdrawal,50089.18,Mobile,North Korea
648,1955,2025-03-05,Transfer,8908.71,Branch,India
649,1015,2026-03-17,Transfer,88784.2,Branch,Canada
650,622,2025-08-20,Transfer,54225.38,Online,North Korea
651,325,2026-03-27,Transfer,6812.44,Online,Canada
652,1155,2026-04-02,Deposit,99440.67,ATM,Germany
653,1286,2024-05-28,Transfer,92109.96,Branch,Syria
654,302,2025-04-23,Withdrawal,32915.76,Online,Afghanistan
655,1811,2025-04-16,Transfer,21095.92,Online,Singapore
656,358,2026-03-25,Deposit,85859.49,Branch,North Korea
657,1817,2026-01-06,Withdrawal,37184.28,ATM,UAE
658,1661,2025-04-08,Transfer,5354.02,ATM,Syria
659,1326,2026-02-01,Deposit,21045.83,Mobile,USA
660,1131,2024-11-05,Withdrawal,29920.09,ATM,Germany
661,747,2025-02-06,Deposit,96382.3,Branch,USA
662,1787,2024-05-19,Transfer,88575.71,ATM,USA
663,1985,2024-08-09,Deposit,88495.21,Mobile,UAE
664,989,2025-03-29,Transfer,25874.01,Branch,Iran
665,1016,2024-05-12,Transfer,57011.29,Online,Afghanistan
666,1396,2026-02-03,Deposit,82484.63,Online,North Korea
667,441,2026-02-16,Deposit,60201.87,Online,Afghanistan
668,939,2025-12-27,Withdrawal,81375.99,ATM,UK
669,1214,2025-12-25,Transfer,11157.33,Online,USA
670,963,2024-06-13,Deposit,50473.94,Branch,Afghanistan
671,1565,2024-04-25,Withdrawal,44207.96,Branch,USA
672,1822,2024-03-14,Deposit,27555.87,Branch,Germany
673,339,2024-04-08,Withdrawal,20662.32,Online,India
674,194,2024-12-01,Withdrawal,98113.01,Online,Syria
675,795,2024-06-04,Transfer,57478.31,Branch,North Korea
676,728,2025-08-24,Transfer,93128.92,Mobile,Syria
677,436,2025-11-17,Withdrawal,67284.05,ATM,Iran
678,790,2026-06-05,Deposit,77956.68,Mobile,North Korea
679,191,2025-06-18,Withdrawal,28473.81,Online,USA
680,1814,2026-01-27,Withdrawal,32159.38,Branch,UAE
681,883,2024-07-11,Transfer,76145.41,Mobile,UAE
682,1768,2024-09-25,Deposit,16421.89,ATM,Syria
683,1439,2025-02-19,Deposit,1509.82,ATM,India
684,622,2024-03-01,Withdrawal,14177.93,Online,North Korea
685,203,2026-01-24,Deposit,23198.88,Online,Germany
686,591,2025-07-10,Transfer,85925.82,Mobile,Germany
687,64,2026-02-26,Deposit,97580.03,Online,Iran
688,1890,2026-01-10,Transfer,25402.65,Branch,UK
689,768,2024-03-24,Deposit,27322.73,Branch,Germany
690,363,2025-02-25,Deposit,53034.71,Branch,USA
691,1690,2025-06-22,Deposit,20739.14,Branch,UAE
692,175,2024-12-27,Deposit,57831.56,Online,Canada
693,1299,2024-01-25,Withdrawal,19579.9,Online,North Korea
694,1092,2024-03-04,Withdrawal,48530.46,ATM,Syria
695,250,2025-08-09,Withdrawal,58770.99,ATM,Syria
696,1379,2025-02-15,Transfer,78285.72,ATM,Iran
697,779,2026-05-31,Transfer,92490.2,Branch,Syria
698,548,2025-05-31,Deposit,65509.96,Branch,UAE
699,1571,2026-04-20,Deposit,34948.9,Mobile,Syria
700,87,2025-06-02,Withdrawal,31922.35,Online,Singapore
701,107,2025-01-04,Transfer,33749.02,Online,Singapore
702,1756,2025-07-03,Transfer,91920.71,ATM,Germany
703,1126,2024-09-09,Transfer,65597.06,Branch,Afghanistan
704,889,2024-11-01,Deposit,57975.07,ATM,Afghanistan
705,415,2026-06-05,Withdrawal,6382.66,ATM,Syria
706,303,2025-12-28,Transfer,40166.5,ATM,Afghanistan
707,1086,2025-06-18,Withdrawal,69171.57,Online,Singapore
708,794,2024-11-19,Withdrawal,41292.98,Mobile,USA
709,1433,2026-01-03,Deposit,3428.62,ATM,Iran
710,1442,2024-06-25,Withdrawal,93932.77,Branch,Canada
711,1744,2026-04-10,Transfer,45561.58,Online,North Korea
712,938,2026-05-25,Withdrawal,20567.15,Branch,Syria
713,33,2024-08-07,Deposit,28234.89,ATM,Iran
714,893,2024-10-30,Transfer,42448.52,Mobile,North Korea
715,889,2026-05-31,Withdrawal,34698.11,Branch,Afghanistan
716,78,2025-01-09,Deposit,81285.45,Branch,UK
717,1469,2026-06-04,Transfer,64679.55,Online,Germany
718,26,2025-03-18,Withdrawal,46231.75,Mobile,Syria
719,1658,2025-12-28,Transfer,5353.79,Mobile,Germany
720,1674,2026-01-30,Withdrawal,99929.78,Branch,Syria
721,258,2025-06-13,Deposit,45273.77,ATM,Afghanistan
722,1973,2025-09-10,Withdrawal,35410.9,Branch,USA
723,1650,2024-06-06,Deposit,45629.61,Branch,Singapore
724,1537,2026-02-27,Deposit,31237.7,Mobile,Canada
725,255,2026-03-14,Deposit,45159.66,ATM,Iran
726,1202,2025-10-25,Withdrawal,93778.3,Mobile,Canada
727,764,2025-10-21,Withdrawal,88223.21,Online,North Korea
728,1261,2024-07-28,Deposit,22355.37,Mobile,Afghanistan
729,1063,2025-11-24,Deposit,64054.99,Online,Singapore
730,582,2026-01-12,Deposit,91128.36,Mobile,Iran
731,649,2024-06-29,Deposit,17322.32,Online,Afghanistan
732,1281,2026-05-30,Deposit,19588.38,ATM,India
733,621,2024-04-01,Deposit,56717.32,Branch,India
734,1467,2024-03-06,Deposit,82396.38,Online,Syria
735,514,2025-01-17,Withdrawal,46065.05,Online,Syria
736,5,2025-11-14,Transfer,19094.24,Online,Afghanistan
737,261,2024-11-03,Transfer,37148.62,ATM,Afghanistan
738,672,2025-04-13,Transfer,54248.16,Online,India
739,1647,2024-03-03,Transfer,50313.93,ATM,Germany
740,1323,2026-05-21,Deposit,92461.16,ATM,Afghanistan
741,1490,2025-10-28,Transfer,38012.57,ATM,North Korea
742,1681,2025-09-02,Withdrawal,97614.73,Online,Afghanistan
743,4,2025-05-11,Transfer,10109.5,Mobile,Afghanistan
744,500,2024-02-05,Withdrawal,91054.69,Branch,India
745,1025,2026-04-11,Withdrawal,90008.33,Branch,UAE
746,1990,2024-09-24,Transfer,83227.9,Branch,India
747,701,2024-11-06,Transfer,45572.06,ATM,Germany
748,1322,2024-07-06,Transfer,6820.94,Branch,Afghanistan
749,1618,2024-09-27,Deposit,46437.55,Online,USA
750,221,2025-11-17,Deposit,84334.29,ATM,UAE
751,31,2024-07-27,Transfer,82432.33,ATM,UAE
752,97,2025-03-02,Deposit,24180.76,Branch,Iran
753,1104,2024-08-05,Deposit,79335.56,ATM,Germany
754,1531,2025-01-31,Transfer,54082.38,Mobile,Canada
755,342,2024-09-14,Deposit,19395.21,Online,UK
756,1605,2025-05-13,Deposit,29174.65,Online,UAE
757,1112,2024-03-03,Withdrawal,48264.19,Mobile,Singapore
758,299,2024-12-11,Deposit,97586.03,Mobile,Iran
759,711,2024-05-21,Transfer,98349.52,ATM,UK
760,1603,2025-07-19,Transfer,57452.68,Online,USA
761,705,2025-12-14,Withdrawal,63291.45,Online,UAE
762,1362,2024-01-31,Withdrawal,44085.07,Online,Germany
763,18,2024-04-13,Withdrawal,82734.21,Branch,India
764,1134,2024-08-06,Deposit,50579.85,Online,UAE
765,157,2024-05-10,Withdrawal,10743.49,Branch,Canada
766,627,2024-02-16,Withdrawal,27608.28,Online,Singapore
767,406,2025-12-15,Deposit,17204.84,Online,Syria
768,960,2024-10-30,Transfer,57167.89,ATM,USA
769,257,2024-03-26,Deposit,81969.2,Mobile,North Korea
770,1378,2025-04-05,Withdrawal,69215.18,Online,Singapore
771,1742,2024-09-17,Transfer,43358.01,Branch,USA
772,265,2024-02-07,Deposit,33554.62,ATM,UAE
773,1489,2025-07-06,Deposit,44091.35,ATM,UK
774,1719,2026-01-15,Transfer,51268.2,Branch,Iran
775,797,2025-02-11,Withdrawal,47193.75,Mobile,USA
776,129,2024-06-27,Transfer,34215.06,Branch,North Korea
777,653,2024-07-25,Withdrawal,17209.64,Mobile,Germany
778,824,2024-01-26,Withdrawal,11751.12,Mobile,Syria
779,1435,2024-07-03,Deposit,14875.45,ATM,Canada
780,414,2026-05-15,Transfer,85710.07,Branch,Singapore
781,316,2025-10-29,Withdrawal,55695.01,Online,Germany
782,872,2026-04-16,Deposit,21940.97,Online,Afghanistan
783,1302,2026-05-23,Withdrawal,74001.75,Online,North Korea
784,907,2024-02-11,Deposit,35955.19,ATM,Singapore
785,1273,2025-09-23,Transfer,96975.94,Branch,Iran
786,1790,2025-10-29,Deposit,11609.28,Mobile,North Korea
787,817,2025-01-01,Deposit,57340.31,Branch,North Korea
788,903,2024-11-01,Transfer,50361.18,ATM,UAE
789,1921,2024-01-30,Withdrawal,17841.3,ATM,Afghanistan
790,1247,2024-12-19,Withdrawal,69977.27,Branch,Iran
791,1789,2024-07-17,Withdrawal,66467.29,Branch,Canada
792,768,2026-06-08,Withdrawal,71274.44,Branch,Germany
793,602,2024-07-04,Deposit,47468.14,Branch,Canada
794,921,2025-07-11,Withdrawal,44997.47,Branch,USA
795,958,2025-06-28,Withdrawal,75887.51,Online,Singapore
796,954,2024-08-06,Withdrawal,97292.08,Mobile,Germany
797,1865,2025-08-30,Transfer,93981.44,Online,Singapore
798,988,2025-05-04,Withdrawal,27012.67,Online,UK
799,1116,2024-04-29,Transfer,80557.75,Branch,UK
800,942,2025-09-19,Transfer,50140.03,Online,Germany
801,178,2026-03-26,Deposit,40472.26,ATM,Syria
802,532,2025-05-26,Deposit,75118.13,Online,UAE
803,435,2026-04-26,Withdrawal,93431.97,Online,India
804,439,2024-10-25,Deposit,53032.98,Mobile,Iran
805,70,2024-12-23,Withdrawal,59750.17,Online,Singapore
806,671,2025-02-02,Transfer,77979.58,Online,Iran
807,980,2024-04-18,Deposit,68055.71,Online,USA
808,316,2026-05-14,Transfer,24118.4,Mobile,USA
809,694,2025-06-19,Transfer,63410.38,Mobile,Syria
810,321,2025-10-29,Deposit,75650.59,Online,Canada
811,1331,2024-05-23,Deposit,79825.91,Branch,Singapore
812,1074,2024-10-22,Withdrawal,75989.09,ATM,Syria
813,1031,2024-10-31,Withdrawal,38490.73,Mobile,Afghanistan
814,992,2024-10-14,Transfer,25692.32,Mobile,Canada
815,1369,2024-05-05,Deposit,43655.21,Mobile,Singapore
816,1230,2024-04-02,Transfer,49764.24,Mobile,Singapore
817,1988,2026-03-19,Withdrawal,76328.61,ATM,Germany
818,1258,2025-01-20,Transfer,35365.05,ATM,Afghanistan
819,533,2024-07-05,Withdrawal,65982.12,Online,UAE
820,1131,2025-04-11,Transfer,18204.66,Branch,Singapore
821,317,2025-01-29,Transfer,91947.94,Branch,Germany
822,222,2025-12-04,Withdrawal,21214.57,ATM,Iran
823,595,2025-12-09,Withdrawal,87615.28,Online,Syria
824,1810,2024-11-01,Deposit,17270.9,Online,Afghanistan
825,52,2024-02-20,Transfer,44600.47,Branch,Iran
826,1159,2024-12-19,Transfer,50595.67,Branch,Syria
827,1279,2024-04-02,Deposit,80475.5,Mobile,Syria
828,1723,2024-11-18,Deposit,34403.17,Mobile,USA
829,1281,2026-04-29,Deposit,61716.05,Online,USA
830,780,2025-12-24,Transfer,34294.91,Online,Syria
831,887,2024-05-29,Transfer,14318.44,ATM,India
832,1469,2025-12-29,Deposit,79360.89,Mobile,UK
833,1184,2024-03-09,Transfer,7241.36,ATM,Canada
834,1164,2025-03-10,Transfer,19512.25,ATM,UAE
835,1927,2025-11-03,Deposit,97103.44,Online,Iran
836,752,2025-12-21,Transfer,46736.74,Online,UAE
837,1737,2025-01-09,Withdrawal,12621.57,ATM,India
838,1336,2025-03-18,Transfer,36122.34,Online,North Korea
839,1746,2026-03-29,Withdrawal,69869.07,ATM,North Korea
840,369,2025-11-20,Deposit,30480.72,Branch,USA
841,7,2025-10-06,Withdrawal,60160.65,Mobile,Afghanistan
842,2,2024-11-23,Transfer,306.43,Mobile,India
843,35,2024-06-15,Deposit,62776.0,ATM,Germany
844,1147,2025-04-09,Transfer,21894.19,Mobile,Canada
845,946,2025-08-29,Transfer,21050.82,Online,Afghanistan
846,833,2024-08-12,Withdrawal,59776.28,Online,India
847,1475,2025-06-04,Deposit,27100.19,ATM,UAE
848,944,2025-11-25,Transfer,53682.58,ATM,UK
849,1841,2024-01-26,Transfer,8260.22,Mobile,UK
850,1849,2025-04-12,Transfer,14695.03,Online,UAE
851,244,2025-02-25,Transfer,4569.92,Online,Afghanistan
852,350,2025-08-28,Withdrawal,25287.83,Online,Canada
853,436,2024-03-02,Transfer,2925.68,Online,North Korea
854,1517,2024-05-27,Transfer,76859.8,Mobile,Germany
855,399,2025-11-04,Deposit,76903.76,Online,Germany
856,395,2025-01-14,Deposit,23063.59,Mobile,Singapore
857,939,2026-03-02,Withdrawal,57069.96,ATM,USA
858,915,2026-01-02,Deposit,41064.18,Mobile,Singapore
859,112,2025-11-29,Transfer,92202.39,Online,USA
860,671,2024-12-07,Transfer,6357.82,ATM,Germany
861,675,2025-04-16,Deposit,13639.33,Mobile,Afghanistan
862,1415,2024-12-31,Withdrawal,12488.46,Branch,Iran
863,1126,2025-06-03,Deposit,33761.35,ATM,Singapore
864,415,2024-06-25,Transfer,27074.39,ATM,Germany
865,651,2025-03-23,Transfer,55369.39,Online,Canada
866,531,2025-08-10,Withdrawal,48633.19,ATM,Iran
867,681,2025-11-20,Withdrawal,75902.27,ATM,North Korea
868,36,2025-05-10,Transfer,65903.56,Online,USA
869,544,2024-09-04,Deposit,9470.34,Online,Canada
870,6,2026-03-24,Transfer,35550.81,Mobile,North Korea
871,1041,2026-03-05,Transfer,86073.18,Online,Germany
872,107,2025-07-26,Transfer,83663.97,Mobile,North Korea
873,936,2024-01-02,Transfer,47819.42,ATM,USA
874,1136,2024-11-26,Transfer,22722.02,ATM,UK
875,792,2025-11-29,Withdrawal,79260.42,ATM,Singapore
876,1769,2024-05-13,Withdrawal,92536.0,Mobile,USA
877,289,2025-07-08,Withdrawal,79879.77,ATM,Syria
878,1705,2024-10-26,Deposit,66836.97,Mobile,UAE
879,1919,2025-06-05,Withdrawal,89196.53,Mobile,USA
880,775,2025-01-26,Transfer,1179.19,ATM,UK
881,112,2025-04-22,Deposit,41242.63,Online,India
882,4,2025-05-11,Deposit,55003.97,Branch,Canada
883,751,2024-06-19,Deposit,56448.05,Mobile,Canada
